"species"	"study"	"effect_size"	"variance"
"0057001003"	"YachidaS_2019"	0.114644822997686	0.00788890544445296
"0057001003"	"ZellerG_2014"	-0.439512308868211	0.0361086086847907
"0057001003"	"FengQ_2015"	-0.338864369296772	0.0386691574538965
"0057001003"	"YuJ_2015"	-0.266514012429264	0.0326610826041034
"0057001003"	"VogtmannE_2016"	0.151311301067437	0.0385716111049554
"0057001003"	"WirbelJ_2018"	-0.0266299373535695	0.0624080754880508
"0057001003"	"ThomasAM_2018a"	0.0108001502016527	0.0940184195085074
"0918001002"	"YachidaS_2019"	0.155948657256854	0.00789990598407898
"0918001002"	"ZellerG_2014"	0.302650301860618	0.0356631092793945
"0918001002"	"FengQ_2015"	0.271575406851852	0.0384772141867369
"0918001002"	"YuJ_2015"	-0.0344294454313871	0.0323861049186371
"0918001002"	"VogtmannE_2016"	0.22714307228059	0.0387095864196397
"0918001002"	"WirbelJ_2018"	-0.396861866591706	0.063375916152194
"0918001002"	"ThomasAM_2018a"	-0.440646416575313	0.0962235629311925
"1907001001"	"YachidaS_2019"	-0.0736338963702377	0.00788130555789241
"1907001001"	"ZellerG_2014"	-0.0195643181086689	0.0352630459343363
"1907001001"	"FengQ_2015"	-0.0065037201732636	0.0381327707136965
"1907001001"	"YuJ_2015"	-0.21839201695842	0.0325692139200483
"1907001001"	"VogtmannE_2016"	-0.0552561965763175	0.0384762175349042
"1907001001"	"WirbelJ_2018"	0.547639438982941	0.064254987843397
"1907001001"	"ThomasAM_2018a"	-0.00981358068546606	0.0940181884076153
"1568001002"	"YachidaS_2019"	0.0366400256125645	0.00787729034212689
"1568001002"	"ZellerG_2014"	-0.385838410748966	0.035914311358311
"1568001002"	"FengQ_2015"	0.0551051454006805	0.0381467626701149
"1568001002"	"YuJ_2015"	-0.0449274846819788	0.0323893848090589
"1568001002"	"VogtmannE_2016"	-0.18611496883327	0.0386280710654991
"1568001002"	"WirbelJ_2018"	-0.103938747916335	0.0624703848075258
"1568001002"	"ThomasAM_2018a"	0.0158705859672942	0.094019956238673
"1612001001"	"YachidaS_2019"	0.0673109102781829	0.00788042840036074
"1612001001"	"ZellerG_2014"	0.299374312633097	0.0356544591646937
"1612001001"	"FengQ_2015"	0.150985130777944	0.03823909880407
"1612001001"	"YuJ_2015"	0.683444060002326	0.0342203978180062
"1612001001"	"VogtmannE_2016"	0.273218121884433	0.0388204237602214
"1612001001"	"WirbelJ_2018"	0.731469749099338	0.0657064633910384
"1612001001"	"ThomasAM_2018a"	0.227007461437541	0.0946026893301431
"1844001001"	"YachidaS_2019"	-0.140753291401781	0.0078954684893351
"1844001001"	"ZellerG_2014"	-0.249126908107964	0.0355335786264432
"1844001001"	"FengQ_2015"	-0.226043182841824	0.0383713371722627
"1844001001"	"YuJ_2015"	-0.164173917009654	0.0324875525104228
"1844001001"	"VogtmannE_2016"	0.0651624885765209	0.0384819526438341
"1844001001"	"WirbelJ_2018"	0.043019105096928	0.0624151217216303
"1844001001"	"ThomasAM_2018a"	0.435653267655436	0.0961738413991265
"0018001001"	"YachidaS_2019"	-0.0688257407100146	0.00788063137668141
"0018001001"	"ZellerG_2014"	-0.177401458207741	0.0353993990695607
"0018001001"	"FengQ_2015"	0.335965623571162	0.0386600165167127
"0018001001"	"YuJ_2015"	-0.0356548348611929	0.0323864430309846
"0018001001"	"VogtmannE_2016"	0.23595593326487	0.0387292077040524
"0018001001"	"WirbelJ_2018"	0.270090342121571	0.0628539991877044
"0018001001"	"ThomasAM_2018a"	0.129955107997352	0.0942090068590781
"0136001002"	"YachidaS_2019"	0.235935785398292	0.00793075806196411
"0136001002"	"ZellerG_2014"	0.442872091693798	0.0361216114038897
"0136001002"	"FengQ_2015"	0.117106836718023	0.0381966572222479
"0136001002"	"YuJ_2015"	0.478322683895756	0.0332821962698833
"0136001002"	"VogtmannE_2016"	0.4620801527488	0.0394880676325209
"0136001002"	"WirbelJ_2018"	0.611384045162377	0.0647110464579005
"0136001002"	"ThomasAM_2018a"	-0.324812953481396	0.0952159969119725
"0961001002"	"YachidaS_2019"	-0.0314452052955128	0.00787694222151585
"0961001002"	"ZellerG_2014"	-0.305283971372284	0.0356701316388704
"0961001002"	"FengQ_2015"	0.202863381460008	0.0383248793733287
"0961001002"	"YuJ_2015"	-0.0183529119679592	0.0323827641417276
"0961001002"	"VogtmannE_2016"	-0.342507735962438	0.0390255362942025
"0961001002"	"WirbelJ_2018"	-0.451624069800164	0.0636627368884175
"0961001002"	"ThomasAM_2018a"	0.575849533292427	0.0977853063465611
"1749001003"	"YachidaS_2019"	0.0703761243929562	0.00788084379429981
"1749001003"	"ZellerG_2014"	0.274007820034015	0.0355906666487957
"1749001003"	"FengQ_2015"	0.295105697249101	0.0385395233967469
"1749001003"	"YuJ_2015"	0.0647826232884332	0.0323979608303199
"1749001003"	"VogtmannE_2016"	0.213633805930334	0.0386809586684437
"1749001003"	"WirbelJ_2018"	0.568140863955752	0.0643961920789948
"1749001003"	"ThomasAM_2018a"	-0.101788726438866	0.0941348320265264
"0417001001"	"YachidaS_2019"	0.182587805649839	0.00790878228631501
"0417001001"	"ZellerG_2014"	-0.152799538202373	0.0353637693393003
"0417001001"	"FengQ_2015"	-0.191682392374172	0.0383042652986039
"0417001001"	"YuJ_2015"	0.278830714012617	0.0326875268885744
"0417001001"	"VogtmannE_2016"	-0.0635785538360744	0.0384809722716725
"0417001001"	"WirbelJ_2018"	0.333211674155194	0.0630890684894696
"0417001001"	"ThomasAM_2018a"	-0.232555980681864	0.0946316654278997
"0290001001"	"YachidaS_2019"	0.0443661878198745	0.00787790635309616
"0290001001"	"ZellerG_2014"	-0.0144637813449124	0.0352622846993702
"0290001001"	"FengQ_2015"	-0.102168403182632	0.03818135054656
"0290001001"	"YuJ_2015"	0.15754549110377	0.0324791568676702
"0290001001"	"VogtmannE_2016"	-0.2660933487407	0.0388019503377117
"0290001001"	"WirbelJ_2018"	0.198172754396744	0.0626461204696664
"0290001001"	"ThomasAM_2018a"	-0.342764119070972	0.0953521763048497
"1802001001"	"YachidaS_2019"	0.156864519904086	0.00790018796626847
"1802001001"	"ZellerG_2014"	-0.372132347270512	0.0358687464665381
"1802001001"	"FengQ_2015"	-0.175813806863237	0.0382770146216762
"1802001001"	"YuJ_2015"	0.201049327888856	0.0325405751766365
"1802001001"	"VogtmannE_2016"	0.207001223693491	0.0386675457048587
"1802001001"	"WirbelJ_2018"	0.226033296101197	0.062719074854612
"1802001001"	"ThomasAM_2018a"	0.394954699440454	0.0957896987285724
"0554001001"	"YachidaS_2019"	0.0833830627524425	0.00788281223550985
"0554001001"	"ZellerG_2014"	-0.123805363024826	0.0353285942035058
"0554001001"	"FengQ_2015"	-0.0959282805020707	0.0381755741558647
"0554001001"	"YuJ_2015"	NA	NA
"0554001001"	"VogtmannE_2016"	-0.0607629744259036	0.0384792891301014
"0554001001"	"WirbelJ_2018"	0.229033605307692	0.0627275028880309
"0554001001"	"ThomasAM_2018a"	-0.23888829962461	0.0946655896954751
"0379001001"	"YachidaS_2019"	-0.0815196477985435	0.00788250979242247
"0379001001"	"ZellerG_2014"	0.183542728423891	0.0354091212440478
"0379001001"	"FengQ_2015"	-0.209628120054353	0.0383379186124882
"0379001001"	"YuJ_2015"	NA	NA
"0379001001"	"VogtmannE_2016"	0.41600880978326	0.0392935737010446
"0379001001"	"WirbelJ_2018"	0.270469706791667	0.0628552650481033
"0379001001"	"ThomasAM_2018a"	-0.26061093959937	0.0947888901743539
"0200001001"	"YachidaS_2019"	0.142861696538919	0.00789605704769883
"0200001001"	"ZellerG_2014"	-0.156071601160945	0.0353682019963796
"0200001001"	"FengQ_2015"	-0.270186294030821	0.0384736975132573
"0200001001"	"YuJ_2015"	0.0084231467777518	0.0323817173701683
"0200001001"	"VogtmannE_2016"	0.325545310272638	0.0389710564857717
"0200001001"	"WirbelJ_2018"	-0.497645922216764	0.0639324107370355
"0200001001"	"ThomasAM_2018a"	0.125567638925865	0.0941962671073828
"1483001002"	"YachidaS_2019"	0.157961194492404	0.00790052779044242
"1483001002"	"ZellerG_2014"	0.125677832466064	0.0353306431055219
"1483001002"	"FengQ_2015"	-0.162577800222987	0.0382560849321509
"1483001002"	"YuJ_2015"	0.370186632298789	0.0329209582887946
"1483001002"	"VogtmannE_2016"	0.301634656594712	0.0388989589714375
"1483001002"	"WirbelJ_2018"	0.695758473241376	0.0653918452381972
"1483001002"	"ThomasAM_2018a"	0.231260225034194	0.0946248359680357
"0162001001"	"YachidaS_2019"	-0.118422183648795	0.00788977195837026
"0162001001"	"ZellerG_2014"	-0.351672235551375	0.0358037941743128
"0162001001"	"FengQ_2015"	0.122017443792803	0.0382021443502088
"0162001001"	"YuJ_2015"	-0.349582148057887	0.0328625706333145
"0162001001"	"VogtmannE_2016"	-0.492806927805495	0.039629128211986
"0162001001"	"WirbelJ_2018"	-0.666151464083166	0.0651429435098822
"0162001001"	"ThomasAM_2018a"	-0.439970136059141	0.0962167953878201
"0103001002"	"YachidaS_2019"	-0.0173133031081441	0.00787626402223282
"0103001002"	"ZellerG_2014"	0.0861801712205336	0.0352939418087597
"0103001002"	"FengQ_2015"	-0.021504006161809	0.0381347339095138
"0103001002"	"YuJ_2015"	-0.25727139554629	0.0326420229668797
"0103001002"	"VogtmannE_2016"	-0.083828698793672	0.0384953233208723
"0103001002"	"WirbelJ_2018"	-0.290745551316344	0.0629255064883396
"0103001002"	"ThomasAM_2018a"	-0.500660452138835	0.0968655132027288
"2107001001"	"YachidaS_2019"	-0.111045527845148	0.00788810591080555
"2107001001"	"ZellerG_2014"	-0.291190244597868	0.035633260829099
"2107001001"	"FengQ_2015"	-0.233286863071758	0.0383868850226019
"2107001001"	"YuJ_2015"	-0.49704431217461	0.0333540878381348
"2107001001"	"VogtmannE_2016"	-0.285496020394683	0.0388534037387558
"2107001001"	"WirbelJ_2018"	-0.784109399286927	0.0661989297873511
"2107001001"	"ThomasAM_2018a"	-0.614521731838258	0.09830842309552
"0322001002"	"YachidaS_2019"	0.0509207857518159	0.00787852108518269
"0322001002"	"ZellerG_2014"	0.0302702804281209	0.0352653859665036
"0322001002"	"FengQ_2015"	0.49162836010582	0.039262005041193
"0322001002"	"YuJ_2015"	0.158386732924309	0.03248020322751
"0322001002"	"VogtmannE_2016"	-0.270005887253851	0.0388120345151526
"0322001002"	"WirbelJ_2018"	0.419643222339635	0.0634907377133109
"0322001002"	"ThomasAM_2018a"	-0.218778912821329	0.094561005524995
"0446001001"	"YachidaS_2019"	0.0965802999815152	0.00788514985282338
"0446001001"	"ZellerG_2014"	-0.38705965372846	0.0359184512545176
"0446001001"	"FengQ_2015"	-0.342677948110884	0.0386813028526936
"0446001001"	"YuJ_2015"	0.234469468786109	0.0325978787181652
"0446001001"	"VogtmannE_2016"	0.314483829410561	0.0389370196103881
"0446001001"	"WirbelJ_2018"	-0.0116501163026342	0.0624045358068558
"0446001001"	"ThomasAM_2018a"	0.352401604407956	0.0954283086851543
"0005001002"	"YachidaS_2019"	-0.213517115883493	0.00792084060521578
"0005001002"	"ZellerG_2014"	-0.392907207049162	0.0359384551922666
"0005001002"	"FengQ_2015"	-0.0558728447685714	0.0381471607903621
"0005001002"	"YuJ_2015"	-0.503188619901819	0.0333782836607079
"0005001002"	"VogtmannE_2016"	0.00566295940901721	0.0384616926399484
"0005001002"	"WirbelJ_2018"	-0.273474462984177	0.0628653540580571
"0005001002"	"ThomasAM_2018a"	-0.401230366585192	0.095846478188345
"1354001002"	"YachidaS_2019"	0.0144415950772573	0.00787617426751221
"1354001002"	"ZellerG_2014"	0.268398321325896	0.0355773217955095
"1354001002"	"FengQ_2015"	0.159057730534054	0.0382507943738205
"1354001002"	"YuJ_2015"	0.590574870743466	0.0337545824432078
"1354001002"	"VogtmannE_2016"	0.362993595283361	0.0390950209145036
"1354001002"	"WirbelJ_2018"	0.80223667986949	0.0663764368273382
"1354001002"	"ThomasAM_2018a"	-0.101092478036468	0.0941332268479526
"2576001001"	"YachidaS_2019"	0.169319285458184	0.00790418653203947
"2576001001"	"ZellerG_2014"	0.00914734271267029	0.0352617341419488
"2576001001"	"FengQ_2015"	-0.0128067552685659	0.0381333394735302
"2576001001"	"YuJ_2015"	0.170448860364174	0.0324958191992935
"2576001001"	"VogtmannE_2016"	-0.27050374776741	0.0388133282574818
"2576001001"	"WirbelJ_2018"	-0.193335844280547	0.0626344310134842
"2576001001"	"ThomasAM_2018a"	NA	NA
"0953001001"	"YachidaS_2019"	0.213002449786005	0.00792062454698708
"0953001001"	"ZellerG_2014"	0.0217738890100737	0.0352634465470537
"0953001001"	"FengQ_2015"	0.0506436141220097	0.0381445579906836
"0953001001"	"YuJ_2015"	0.182974967804616	0.0325132484309615
"0953001001"	"VogtmannE_2016"	-0.144234462594921	0.0385615556740387
"0953001001"	"WirbelJ_2018"	0.00529131614088379	0.0624038708242424
"0953001001"	"ThomasAM_2018a"	-0.266228883449319	0.0948225237714426
"4698001003"	"YachidaS_2019"	0.131305115770467	0.00789293851333812
"4698001003"	"ZellerG_2014"	NA	NA
"4698001003"	"FengQ_2015"	NA	NA
"4698001003"	"YuJ_2015"	NA	NA
"4698001003"	"VogtmannE_2016"	NA	NA
"4698001003"	"WirbelJ_2018"	NA	NA
"4698001003"	"ThomasAM_2018a"	NA	NA
"4451001002"	"YachidaS_2019"	NA	NA
"4451001002"	"ZellerG_2014"	NA	NA
"4451001002"	"FengQ_2015"	NA	NA
"4451001002"	"YuJ_2015"	NA	NA
"4451001002"	"VogtmannE_2016"	NA	NA
"4451001002"	"WirbelJ_2018"	NA	NA
"4451001002"	"ThomasAM_2018a"	NA	NA
"3933001001"	"YachidaS_2019"	0.0328097188019834	0.00787702851749202
"3933001001"	"ZellerG_2014"	-0.176434041027595	0.0353978977250831
"3933001001"	"FengQ_2015"	NA	NA
"3933001001"	"YuJ_2015"	NA	NA
"3933001001"	"VogtmannE_2016"	NA	NA
"3933001001"	"WirbelJ_2018"	NA	NA
"3933001001"	"ThomasAM_2018a"	NA	NA
"0517001004"	"YachidaS_2019"	0.0886767807667853	0.0078837087279244
"0517001004"	"ZellerG_2014"	0.159437224857151	0.0353728593822621
"0517001004"	"FengQ_2015"	0.0631312008797099	0.0381511971162592
"0517001004"	"YuJ_2015"	0.329927047064929	0.0328099886575043
"0517001004"	"VogtmannE_2016"	-0.482003205745028	0.0395784956266754
"0517001004"	"WirbelJ_2018"	0.216275760747637	0.0626924338283194
"0517001004"	"ThomasAM_2018a"	0.281893493730328	0.0949200933558155
"4588001002"	"YachidaS_2019"	0.236806777455666	0.00793116333265056
"4588001002"	"ZellerG_2014"	0.416628999721321	0.036022681727607
"4588001002"	"FengQ_2015"	0.429840973288886	0.0389959527881911
"4588001002"	"YuJ_2015"	0.183008079668057	0.0325132961411217
"4588001002"	"VogtmannE_2016"	0.526104164146592	0.0397922384208288
"4588001002"	"WirbelJ_2018"	0.68409606143078	0.0652925092392955
"4588001002"	"ThomasAM_2018a"	0.132993421902957	0.0942180854974288
"1506001001"	"YachidaS_2019"	0.285115633808582	0.00795597974484852
"1506001001"	"ZellerG_2014"	-0.00381886010266492	0.0352614311148162
"1506001001"	"FengQ_2015"	0.484184520906358	0.0392280620777583
"1506001001"	"YuJ_2015"	0.0602889733135549	0.0323957481217493
"1506001001"	"VogtmannE_2016"	-0.226254789851481	0.0387076501438978
"1506001001"	"WirbelJ_2018"	0.418208297817913	0.0634833163942255
"1506001001"	"ThomasAM_2018a"	0.161902908746976	0.0943149639246023
"1362001003"	"YachidaS_2019"	0.00333570709346469	0.00787597994396244
"1362001003"	"ZellerG_2014"	0.134955020704351	0.0353412481056971
"1362001003"	"FengQ_2015"	0.166008346980628	0.0382613523627205
"1362001003"	"YuJ_2015"	-0.140538699806094	0.0324591983809618
"1362001003"	"VogtmannE_2016"	0.55558210954631	0.039945535963692
"1362001003"	"WirbelJ_2018"	-0.26743201918036	0.0628451787678003
"1362001003"	"ThomasAM_2018a"	0.504131486589475	0.096905145787218
"0431001001"	"YachidaS_2019"	0.247829492933198	0.00793642121426334
"0431001001"	"ZellerG_2014"	-0.221020533861597	0.0354756218722547
"0431001001"	"FengQ_2015"	-0.291238256916609	0.0385289269002186
"0431001001"	"YuJ_2015"	0.329457684819441	0.0328087701917626
"0431001001"	"VogtmannE_2016"	-0.00410941117791757	0.0384616196502896
"0431001001"	"WirbelJ_2018"	0.147823315683227	0.0625385852355577
"0431001001"	"ThomasAM_2018a"	-0.311081726280645	0.095116774021932
"0097001001"	"YachidaS_2019"	0.0325698976347012	0.00787701308499603
"0097001001"	"ZellerG_2014"	-0.364995683578054	0.0358456735066501
"0097001001"	"FengQ_2015"	-0.372699709160679	0.0387816621848757
"0097001001"	"YuJ_2015"	-0.348049393377258	0.0328583607986275
"0097001001"	"VogtmannE_2016"	-0.680160997373239	0.0406856681843642
"0097001001"	"WirbelJ_2018"	-0.370564510608259	0.0632513403211303
"0097001001"	"ThomasAM_2018a"	-0.0213525812978646	0.0940222750708222
"0130001001"	"YachidaS_2019"	0.10688958607648	0.00788721444855869
"0130001001"	"ZellerG_2014"	0.264113298182437	0.0355673137928176
"0130001001"	"FengQ_2015"	0.67964126620313	0.0402910415190708
"0130001001"	"YuJ_2015"	0.612948120105038	0.0338605931518166
"0130001001"	"VogtmannE_2016"	0.275601400588803	0.0388267121731082
"0130001001"	"WirbelJ_2018"	0.188008545229869	0.0626218906702483
"0130001001"	"ThomasAM_2018a"	-0.375579555834462	0.0956200485939214
"0203001002"	"YachidaS_2019"	-0.115601216583937	0.00788912218248004
"0203001002"	"ZellerG_2014"	-0.515860081488456	0.0364285233954337
"0203001002"	"FengQ_2015"	0.0786710170127727	0.0381614942209008
"0203001002"	"YuJ_2015"	-0.501699308971385	0.0333723915718247
"0203001002"	"VogtmannE_2016"	-0.43993734770257	0.0393920426437672
"0203001002"	"WirbelJ_2018"	-0.393650853243836	0.0633602473441998
"0203001002"	"ThomasAM_2018a"	-0.134198836101506	0.094221745467219
"0514001001"	"YachidaS_2019"	0.280419025961539	0.00795336547858784
"0514001001"	"ZellerG_2014"	-0.0799908998698513	0.0352894309409983
"0514001001"	"FengQ_2015"	-0.0443313390142656	0.0381417565512792
"0514001001"	"YuJ_2015"	0.253304398478001	0.0326340487437378
"0514001001"	"VogtmannE_2016"	-0.0653669614760439	0.0384820809598683
"0514001001"	"WirbelJ_2018"	-0.220334096873989	0.0627033715416423
"0514001001"	"ThomasAM_2018a"	-0.298621479073162	0.0950304438780468
"1703001001"	"YachidaS_2019"	-0.184376448264213	0.00790942831771512
"1703001001"	"ZellerG_2014"	-0.241720544604118	0.0355176339130234
"1703001001"	"FengQ_2015"	-0.105005457023309	0.0381840971044842
"1703001001"	"YuJ_2015"	-0.0525805776144098	0.0323923227549739
"1703001001"	"VogtmannE_2016"	-0.506418172212126	0.0396945161785898
"1703001001"	"WirbelJ_2018"	-0.0699613669924469	0.0624339115331619
"1703001001"	"ThomasAM_2018a"	-0.104016405109669	0.0941400418867751
"2756001002"	"YachidaS_2019"	0.270675569732817	0.00794808047261242
"2756001002"	"ZellerG_2014"	0.112208950669411	0.0353165901714735
"2756001002"	"FengQ_2015"	0.0390237323495968	0.0381396891871096
"2756001002"	"YuJ_2015"	0.352224768936655	0.032869872245959
"2756001002"	"VogtmannE_2016"	0.163989884726222	0.0385908302033294
"2756001002"	"WirbelJ_2018"	-0.202501096920806	0.0626568257392278
"2756001002"	"ThomasAM_2018a"	0.0690415395130204	0.0940712614509387
"0239001001"	"YachidaS_2019"	0.0301780492551634	0.00787686536494181
"0239001001"	"ZellerG_2014"	-0.317911885524627	0.0357046477080853
"0239001001"	"FengQ_2015"	-0.0320413096580202	0.0381373704667269
"0239001001"	"YuJ_2015"	-0.131984644669859	0.0324500205080698
"0239001001"	"VogtmannE_2016"	-0.0668861694568274	0.0384830469214645
"0239001001"	"WirbelJ_2018"	-0.431191433342474	0.0635513896770908
"0239001001"	"ThomasAM_2018a"	-0.110443865624743	0.0941557059199819
"1108001001"	"YachidaS_2019"	0.077422784842766	0.00788186888163075
"1108001001"	"ZellerG_2014"	0.719372499216731	0.0375310899259427
"1108001001"	"FengQ_2015"	0.49983051618692	0.0393000055105918
"1108001001"	"YuJ_2015"	0.400147599036466	0.0330118242662825
"1108001001"	"VogtmannE_2016"	0.171314737994848	0.0386026381704531
"1108001001"	"WirbelJ_2018"	0.221009235206447	0.0627052108490575
"1108001001"	"ThomasAM_2018a"	-0.372949882467437	0.0955976805492812
"0068001003"	"YachidaS_2019"	-0.0548788717026978	0.00787893325460964
"0068001003"	"ZellerG_2014"	0.12081615834077	0.035325387081587
"0068001003"	"FengQ_2015"	0.354590759518599	0.038720117949023
"0068001003"	"YuJ_2015"	0.0874426667106818	0.0324115412700102
"0068001003"	"VogtmannE_2016"	0.0248653328243686	0.0384645109845022
"0068001003"	"WirbelJ_2018"	-0.275895178584198	0.0628735631176962
"0068001003"	"ThomasAM_2018a"	0.0895016070460305	0.0941081228541829
"0316001005"	"YachidaS_2019"	-0.179908456167603	0.00790782632748488
"0316001005"	"ZellerG_2014"	-0.442208438519786	0.036119035147297
"0316001005"	"FengQ_2015"	-0.153385571968791	0.0382425129347811
"0316001005"	"YuJ_2015"	0.0639646606142	0.0323975462221598
"0316001005"	"VogtmannE_2016"	0.0971402048233053	0.0385069049009284
"0316001005"	"WirbelJ_2018"	-0.206741001898295	0.0626675365269548
"0316001005"	"ThomasAM_2018a"	-0.420311750076394	0.0960246163722336
"1489001002"	"YachidaS_2019"	0.10413234420843	0.00788664177286848
"1489001002"	"ZellerG_2014"	0.190267203973454	0.0354201461376908
"1489001002"	"FengQ_2015"	0.140439241736013	0.0382247374531511
"1489001002"	"YuJ_2015"	0.102317821992206	0.032422654328025
"1489001002"	"VogtmannE_2016"	0.115742473266078	0.03852594384672
"1489001002"	"WirbelJ_2018"	0.716825596289626	0.0655755432777577
"1489001002"	"ThomasAM_2018a"	0.301153206274882	0.0950476991722036
"1953001004"	"YachidaS_2019"	-0.0425775826459285	0.00787775329396457
"1953001004"	"ZellerG_2014"	0.122901385146249	0.0353276160568267
"1953001004"	"FengQ_2015"	0.071708212532403	0.0381566014116801
"1953001004"	"YuJ_2015"	0.270747967836795	0.0326700382862554
"1953001004"	"VogtmannE_2016"	0.101490208694068	0.0385110589541383
"1953001004"	"WirbelJ_2018"	0.295639521188835	0.0629432209999354
"1953001004"	"ThomasAM_2018a"	0.342668141079219	0.0953514287319882
"2787001001"	"YachidaS_2019"	NA	NA
"2787001001"	"ZellerG_2014"	-0.231640270808652	0.0354967058137979
"2787001001"	"FengQ_2015"	-0.0428521662424469	0.0381411539369468
"2787001001"	"YuJ_2015"	-0.00567937866201047	0.0323815650313508
"2787001001"	"VogtmannE_2016"	-0.414755486343912	0.0392885678531364
"2787001001"	"WirbelJ_2018"	-0.537299410478571	0.0641857390864283
"2787001001"	"ThomasAM_2018a"	-0.291105754586494	0.0949800776574732
"0136001004"	"YachidaS_2019"	0.126617433873893	0.00789174849476854
"0136001004"	"ZellerG_2014"	0.357008666701826	0.0358203811341484
"0136001004"	"FengQ_2015"	0.409174137048376	0.0389149257419824
"0136001004"	"YuJ_2015"	0.15002137309407	0.0324700459645911
"0136001004"	"VogtmannE_2016"	0.177880438863448	0.038613660819857
"0136001004"	"WirbelJ_2018"	0.282817553052623	0.0628974373075027
"0136001004"	"ThomasAM_2018a"	-0.355878366768236	0.0954562918799761
"0246001002"	"YachidaS_2019"	0.0681368965382664	0.00788053851652943
"0246001002"	"ZellerG_2014"	0.103230321748929	0.0353081061833948
"0246001002"	"FengQ_2015"	0.0741541212613047	0.038158268542313
"0246001002"	"YuJ_2015"	0.0402530663683848	0.0323878172124928
"0246001002"	"VogtmannE_2016"	-0.0498411479461678	0.0384734814424452
"0246001002"	"WirbelJ_2018"	0.281186417807609	0.0628917585003719
"0246001002"	"ThomasAM_2018a"	-0.0605734282023963	0.0940587887921416
"0203001001"	"YachidaS_2019"	-0.204491983721676	0.00791712742867171
"0203001001"	"ZellerG_2014"	-0.405786982945742	0.0359835736228677
"0203001001"	"FengQ_2015"	-0.541382250001268	0.039502174649399
"0203001001"	"YuJ_2015"	-0.234766744311711	0.0325984279010072
